count,From_ID,To_ID
1,2279,2814
1,6340,2814
1,8079,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8213,2814
1,2822,2814
1,2814,2814
1,1275,2814
1,1275,2814
1,2822,2814
1,2819,2814
1,2814,2814
1,2814,2814
1,2280,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,3016,2814
1,2814,2814
1,1275,2814
1,2822,2814
1,2814,2814
1,8023,2814
1,2814,2814
1,3016,2814
1,2820,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2874,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,8023,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2862,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2126,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8213,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,8079,2814
1,2822,2814
1,2822,2814
1,8079,2814
1,2822,2814
1,2819,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2270,2814
1,2820,2814
1,2814,2814
1,8024,2814
1,1319,2814
1,2814,2814
1,2872,2814
1,8079,2814
1,6894,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2820,2814
1,2814,2814
1,2872,2814
1,8079,2814
1,2250,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,3016,2814
1,2126,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,3015,2814
1,1275,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,3015,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,6894,2814
1,8079,2814
1,2814,2814
1,1320,2814
1,8213,2814
1,2814,2814
1,2814,2814
1,8025,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,8079,2814
1,2820,2814
1,2814,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,1319,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2819,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,742,2814
1,3001,2814
1,2862,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,2126,2814
1,8079,2814
1,2279,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,1319,2814
1,8024,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,3001,2814
1,2126,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,1275,2814
1,8079,2814
1,1275,2814
1,1320,2814
1,2822,2814
1,2874,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,1319,2814
1,2126,2814
1,2822,2814
1,8079,2814
1,2874,2814
1,2814,2814
1,6893,2814
1,2814,2814
1,1319,2814
1,1275,2814
1,2822,2814
1,2822,2814
1,8024,2814
1,2814,2814
1,1319,2814
1,2822,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,1319,2814
1,3016,2814
1,8079,2814
1,2814,2814
1,2280,2814
1,2820,2814
1,2279,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2145,2814
1,2270,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2820,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2279,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1320,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2820,2814
1,8079,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,8079,2814
1,6893,2814
1,1319,2814
1,2814,2814
1,2872,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2941,2814
1,2814,2814
1,8024,2814
1,2822,2814
1,8079,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2820,2814
1,2279,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,1319,2814
1,2822,2814
1,8079,2814
1,2820,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,1319,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,1320,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,8079,2814
1,8079,2814
1,2279,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8120,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8024,2814
1,8024,2814
1,8025,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,7084,2814
1,2872,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2126,2814
1,8079,2814
1,2822,2814
1,2819,2814
1,2145,2814
1,8079,2814
1,2819,2814
1,2126,2814
1,2820,2814
1,2822,2814
1,2819,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8023,2814
1,2814,2814
1,2814,2814
1,2941,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1320,2814
1,2814,2814
1,2941,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8025,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,1320,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2819,2814
1,2814,2814
1,2874,2814
1,8079,2814
1,3016,2814
1,2814,2814
1,2862,2814
1,2814,2814
1,2872,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,1275,2814
1,2872,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2126,2814
1,2822,2814
1,2822,2814
1,2862,2814
1,2822,2814
1,2822,2814
1,8023,2814
1,8079,2814
1,8025,2814
1,6893,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2814,2814
1,8023,2814
1,8025,2814
1,2250,2814
1,8079,2814
1,2820,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,8079,2814
1,1319,2814
1,2822,2814
1,2819,2814
1,2862,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2250,2814
1,8120,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8024,2814
1,2819,2814
1,1319,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,2250,2814
1,2814,2814
1,2822,2814
1,2819,2814
1,2819,2814
1,8079,2814
1,8213,2814
1,8079,2814
1,3015,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1320,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,3015,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2941,2814
1,2822,2814
1,1320,2814
1,2822,2814
1,2822,2814
1,8079,2814
1,8025,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,8079,2814
1,2822,2814
1,2250,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2280,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2279,2814
1,3015,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,7084,2814
1,2814,2814
1,2822,2814
1,2250,2814
1,2814,2814
1,2822,2814
1,2250,2814
1,8079,2814
1,8025,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8024,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2941,2814
1,2814,2814
1,8025,2814
1,2814,2814
1,2814,2814
1,1320,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2822,2814
1,1275,2814
1,2814,2814
1,8025,2814
1,2814,2814
1,2280,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,6375,2814
1,2822,2814
1,2814,2814
1,8023,2814
1,2822,2814
1,8025,2814
1,6375,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2250,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2250,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2872,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,1275,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,6893,2814
1,8079,2814
1,2814,2814
1,2250,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,1319,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,2126,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2862,2814
1,2814,2814
1,8025,2814
1,8079,2814
1,2280,2814
1,7084,2814
1,2814,2814
1,2250,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8024,2814
1,1320,2814
1,2814,2814
1,8079,2814
1,6375,2814
1,8079,2814
1,8079,2814
1,2280,2814
1,8079,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,8025,2814
1,1319,2814
1,1319,2814
1,2814,2814
1,2814,2814
1,2280,2814
1,8024,2814
1,2280,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2862,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8025,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8024,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,8024,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2124,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2280,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2280,2814
1,2820,2814
1,2250,2814
1,8079,2814
1,2814,2814
1,1275,2814
1,2280,2814
1,2814,2814
1,2814,2814
1,2819,2814
1,2250,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,1320,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2862,2814
1,2250,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,8079,2814
1,1275,2814
1,8025,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2820,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2250,2814
1,2814,2814
1,2814,2814
1,2862,2814
1,2822,2814
1,2250,2814
1,8025,2814
1,1275,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,6375,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,8024,2814
1,7084,2814
1,8079,2814
1,1275,2814
1,8025,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,1275,2814
1,2862,2814
1,2250,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,2819,2814
1,2279,2814
1,2822,2814
1,1275,2814
1,8213,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,1275,2814
1,2820,2814
1,2862,2814
1,2814,2814
1,2819,2814
1,741,2814
1,8025,2814
1,2822,2814
1,6894,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2279,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8025,2814
1,1275,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2819,2814
1,8078,2814
1,2819,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2820,2814
1,8025,2814
1,2814,2814
1,1319,2814
1,8025,2814
1,8025,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,3015,2814
1,6893,2814
1,8079,2814
1,2279,2814
1,8025,2814
1,2814,2814
1,1320,2814
1,6894,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2819,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,1320,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2819,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8025,2814
1,8079,2814
1,2814,2814
1,6375,2814
1,1319,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2250,2814
1,9260,2814
1,2814,2814
1,6894,2814
1,1319,2814
1,8024,2814
1,3015,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,1320,2814
1,2820,2814
1,2874,2814
1,2822,2814
1,2819,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2874,2814
1,1275,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2820,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2126,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2874,2814
1,2874,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2862,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2822,2814
1,8025,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,8025,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2874,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2279,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2874,2814
1,2874,2814
1,2874,2814
1,2814,2814
1,2874,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,1275,2814
1,6919,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2126,2814
1,8079,2814
1,2874,2814
1,2822,2814
1,6340,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2126,2814
1,2819,2814
1,2822,2814
1,2822,2814
1,8025,2814
1,8079,2814
1,2822,2814
1,2126,2814
1,2814,2814
1,8079,2814
1,1275,2814
1,2279,2814
1,2819,2814
1,2280,2814
1,2874,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8023,2814
1,1275,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2874,2814
1,2814,2814
1,2126,2814
1,2862,2814
1,2814,2814
1,2126,2814
1,2822,2814
1,2822,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2822,2814
1,8024,2814
1,2814,2814
1,2874,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,6894,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8024,2814
1,2872,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2820,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,1320,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2822,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,2822,2814
1,8023,2814
1,8079,2814
1,2822,2814
1,2126,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,1319,2814
1,2814,2814
1,2814,2814
1,8024,2814
1,2814,2814
1,8025,2814
1,1275,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,9260,2814
1,8079,2814
1,2822,2814
1,6894,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2279,2814
1,2822,2814
1,8023,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,1319,2814
1,8120,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2819,2814
1,2872,2814
1,2822,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,1320,2814
1,1275,2814
1,2814,2814
1,6895,2814
1,2814,2814
1,8079,2814
1,2193,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2126,2814
1,8079,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,1319,2814
1,2862,2814
1,2874,2814
1,2814,2814
1,8079,2814
1,2279,2814
1,2822,2814
1,2820,2814
1,2814,2814
1,2819,2814
1,2814,2814
1,1275,2814
1,2819,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2862,2814
1,2820,2814
1,2822,2814
1,2279,2814
1,1319,2814
1,1319,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2279,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,2872,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8023,2814
1,2822,2814
1,2814,2814
1,2145,2814
1,2822,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,2126,2814
1,2814,2814
1,2145,2814
1,2814,2814
1,2822,2814
1,2279,2814
1,2814,2814
1,2145,2814
1,2814,2814
1,8120,2814
1,8079,2814
1,2814,2814
1,1275,2814
1,2819,2814
1,2820,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2279,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,8079,2814
1,8023,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8023,2814
1,2814,2814
1,1275,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2145,2814
1,2814,2814
1,2145,2814
1,8079,2814
1,2820,2814
1,1275,2814
1,8079,2814
1,2814,2814
1,1275,2814
1,2279,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2145,2814
1,1319,2814
1,8024,2814
1,8079,2814
1,2279,2814
1,2279,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2820,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2145,2814
1,2814,2814
1,2822,2814
1,1319,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8023,2814
1,2822,2814
1,1275,2814
1,2822,2814
1,2145,2814
1,8079,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8025,2814
1,2814,2814
1,2145,2814
1,8079,2814
1,2126,2814
1,8079,2814
1,2814,2814
1,2820,2814
1,2145,2814
1,8079,2814
1,8025,2814
1,2814,2814
1,2279,2814
1,1320,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2820,2814
1,2819,2814
1,8024,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2819,2814
1,2279,2814
1,1275,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2279,2814
1,2819,2814
1,2814,2814
1,2126,2814
1,2820,2814
1,2814,2814
1,8025,2814
1,1319,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,8025,2814
1,2814,2814
1,2814,2814
1,2941,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,2279,2814
1,8079,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2872,2814
1,2820,2814
1,2822,2814
1,2941,2814
1,2822,2814
1,8079,2814
1,2874,2814
1,2814,2814
1,2126,2814
1,1319,2814
1,1275,2814
1,2814,2814
1,8079,2814
1,2820,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,1320,2814
1,8025,2814
1,7084,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1319,2814
1,2820,2814
1,2872,2814
1,2279,2814
1,6895,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,8079,2814
1,2279,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,1275,2814
1,8079,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,3015,2814
1,2822,2814
1,2814,2814
1,6895,2814
1,8079,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,8079,2814
1,8079,2814
1,2814,2814
1,8024,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,6895,2814
1,8079,2814
1,1275,2814
1,1319,2814
1,8079,2814
1,1319,2814
1,2814,2814
1,8025,2814
1,2822,2814
1,8025,2814
1,2814,2814
1,1320,2814
1,2820,2814
1,2279,2814
1,8079,2814
1,2279,2814
1,2814,2814
1,3015,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,8024,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,2195,2814
1,2814,2814
1,3015,2814
1,2822,2814
1,2814,2814
1,2822,2814
1,2280,2814
1,2822,2814
1,8079,2814
1,8079,2814
1,8025,2814
1,2814,2814
1,2822,2814
1,2822,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2195,2814
1,8025,2814
1,2814,2814
1,2941,2814
1,8079,2814
1,2279,2814
1,2814,2814
1,2280,2814
1,2814,2814
1,2941,2814
1,8079,2814
1,2279,2814
1,2250,2814
1,8025,2814
1,2822,2814
1,2814,2814
1,2279,2814
1,2814,2814
1,2814,2814
1,2814,2814
1,2279,2814
1,2279,2814
1,2822,2814
1,6375,2814
1,2280,2814
1,1319,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,2279,2814
1,2250,2814
1,8024,2814
1,8079,2814
1,2820,2814
1,8079,2814
1,2250,2814
1,2814,2814
1,2250,2814
1,2814,2814
1,2814,2814
1,8079,2814
1,2814,2814
1,6920,2814
1,2814,2814
1,8023,2814
1,3015,2814
1,2814,2814
1,2279,2814
1,2814,2814
1,2279,2814
1,8025,2814
1,2280,2814
1,2814,2814
1,8079,2814
1,3015,2814
1,2822,2814
1,2814,2814
1,1319,2814
1,2814,2814
1,2822,2814
1,2814,2814
1,8079,2814
1,2822,2814
1,2814,2814
1,8025,2814
1,2279,2814
1,2814,2814
1,8079,2814
1,2822,2814
